time,funding_rate,mark_price
1633651200011,0.00018942,
1633680000003,0.0001,
1633708800002,0.00026363,
1633737600006,0.0001,
1633766400003,0.0001,
1633795200000,0.0001,
1633824000000,0.0001,
1633852800008,0.0001,
1633881600000,0.0001,
1633910400002,0.0001,
1633939200001,0.0001,
1633968000006,0.0003307,
1633996800008,0.0001,
1634025600013,0.0001,
1634054400003,0.0001,
1634083200003,0.0001,
1634112000015,0.0001,
1634140800000,0.0001,
1634169600011,0.00018908,
1634198400017,0.00028381,
1634227200000,0.00032142,
1634256000005,0.00041315,
1634284800002,0.00039194,
1634313600005,0.00023043,
1634342400009,0.00031365,
1634371200000,0.00024049,
1634400000003,0.00052591,
1634428800001,0.00033305,
1634457600002,0.00037505,
1634486400002,0.00053706,
1634515200006,0.00023924,
1634544000004,0.0003827,
1634572800001,0.0001968,
1634601600002,0.00036846,
1634630400000,0.00035703,
1634659200000,0.00020322,
1634688000017,0.00030103,
1634716800004,0.00022709,
1634745600020,0.00072515,
1634774400000,0.00050619,
1634803200000,0.00051537,
1634832000008,0.00080402,
1634860800005,0.00035282,
1634889600005,0.00034276,
1634918400018,0.00032256,
1634947200005,0.00023902,
1634976000001,0.00015138,
1635004800004,0.00024606,
1635033600006,0.00018961,
1635062400012,0.00046408,
1635091200001,0.00039289,
1635120000012,0.00019298,
1635148800002,0.00047527,
1635177600022,0.00048823,
1635206400005,0.00039142,
1635235200016,0.00037012,
1635264000000,0.00043832,
1635292800004,0.00030844,
1635321600000,0.00059665,
1635350400002,0.00012399,
1635379200002,0.00019556,
1635408000000,0.0001,
1635436800005,0.0001,
1635465600000,0.00025971,
1635494400007,0.00040402,
1635523200001,0.00037311,
1635552000000,0.00013087,
1635580800001,0.00046654,
1635609600013,0.00024213,
1635638400008,0.00013682,
1635667200010,0.0001,
1635696000001,0.00021779,
1635724800009,0.00024088,
1635753600014,0.00013798,
1635782400001,0.00026687,
1635811200000,0.00020736,
1635840000007,0.00045079,
1635868800010,0.00052167,
1635897600019,0.0001,
1635926400000,0.00044614,
1635955200005,0.00025564,
1635984000006,0.00047967,
1636012800004,0.0003137,
1636041600004,0.00028111,
1636070400000,0.0002238,
1636099200013,0.00014351,
1636128000016,0.00033389,
1636156800010,0.00040376,
1636185600000,0.00043015,
1636214400007,0.0001,
1636243200013,0.00023166,
1636272000005,0.00018519,
1636300800004,0.00032259,
1636329600001,0.00021005,
1636358400000,0.00028714,
1636387200000,0.00023,
1636416000000,0.0001,
1636444800014,0.0001,
1636473600001,0.0001,
1636502400000,0.00021036,
1636531200003,0.00020446,
1636560000001,0.00027928,
1636588800008,0.0001722,
1636617600012,0.00015754,
1636646400007,0.0001,
1636675200000,0.0001,
1636704000000,0.0001,
1636732800004,0.0001,
1636761600000,0.0001,
1636790400004,0.0001,
1636819200006,0.0001,
1636848000010,0.0001,
1636876800001,0.0001,
1636905600000,0.0001,
1636934400008,0.00023003,
1636963200000,0.0002453,
1636992000000,0.0001,
1637020800000,0.00015753,
1637049600001,0.0001,
1637078400018,0.0001,
1637107200005,0.0001,
1637136000007,0.0001,
1637164800003,0.0001,
1637193600017,0.0001,
1637222400007,0.0001,
1637251200011,0.0001,
1637280000000,0.0001,
1637308800000,0.0001,
1637337600005,0.0001,
1637366400012,0.0001,
1637395200000,0.0001,
1637424000007,0.0001,
1637452800000,0.0001,
1637481600006,0.0001,
1637510400000,0.0001,
1637539200004,0.0001,
1637568000000,0.0001,
1637596800000,0.0001,
1637625600004,0.0001,
1637654400010,0.0001,
1637683200005,0.0001,
1637712000001,0.0001,
1637740800003,0.0001,
1637769600010,0.0001,
1637798400000,0.0001,
1637827200010,0.0001,
1637856000000,0.00035137,
1637884800000,0.00026113,
1637913600000,0.00027132,
1637942400016,0.0001,
1637971200005,0.0001,
1638000000008,0.0001,
1638028800007,0.0001,
1638057600018,0.0001,
1638086400000,0.0001,
1638115200004,0.0001,
1638144000002,0.0001,
1638172800004,0.0001,
1638201600000,0.0001,
1638230400000,0.0001,
1638259200006,0.0001,
1638288000000,0.00019202,
1638316800000,0.0001625,
1638345600000,0.0001,
1638374400001,0.0001,
1638403200000,0.0001,
1638432000007,0.0001,
1638460800008,0.0001,
1638489600004,0.00012562,
1638518400002,0.0001,
1638547200006,0.0001,
1638576000006,0.0001,
1638604800004,6.583e-05,
1638633600000,0.0001,
1638662400003,0.0001,
1638691200008,0.0001,
1638720000007,0.0001,
1638748800009,0.0001,
1638777600001,0.0001,
1638806400000,0.0001,
1638835200018,0.0001,
1638864000000,7.06e-05,
1638892800000,0.0001,
1638921600000,0.0001,
1638950400018,0.0001,
1638979200010,0.0001,
1639008000010,0.0001,
1639036800000,0.0001,
1639065600000,0.0001,
1639094400000,0.0001,
1639123200008,0.0001,
1639152000012,-1.037e-05,
1639180800009,0.0001,
1639209600008,0.0001,
1639238400000,8.719e-05,
1639267200001,0.0001,
1639296000015,0.0001,
1639324800011,0.0001,
1639353600006,0.0001,
1639382400019,-5.974e-05,
1639411200000,4.163e-05,
1639440000004,-5.267e-05,
1639468800000,0.0001,
1639497600015,0.0001,
1639526400000,0.0001,
1639555200008,0.0001,
1639584000005,0.0001,
1639612800006,0.0001,
1639641600009,0.0001,
1639670400000,3.234e-05,
1639699200000,0.0001,
1639728000005,0.0001,
1639756800006,0.0001,
1639785600014,0.0001,
1639814400012,5.422e-05,
1639843200000,0.0001,
1639872000031,4.353e-05,
1639900800000,0.0001,
1639929600003,0.0001,
1639958400015,0.0001,
1639987200007,0.0001,
1640016000005,0.0001,
1640044800003,0.0001,
1640073600012,0.0001,
1640102400005,0.0001,
1640131200000,0.0001,
1640160000001,0.0001,
1640188800006,0.0001,
1640217600011,0.0001,
1640246400000,0.0001,
1640275200000,3.383e-05,
1640304000005,0.0001,
1640332800000,0.0001,
1640361600011,0.0001,
1640390400000,0.0001,
1640419200001,0.0001,
1640448000005,0.0001,
1640476800004,0.0001,
1640505600002,0.0001,
1640534400000,0.0001,
1640563200002,0.0001,
1640592000005,0.0001,
1640620800000,0.0001,
1640649600000,0.0001,
1640678400012,2.254e-05,
1640707200000,4.226e-05,
1640736000006,8.064e-05,
1640764800003,0.0001,
1640793600004,6.859e-05,
1640822400003,9.232e-05,
1640851200001,-7.64e-06,
1640880000017,0.0001,
1640908800006,6.849e-05,
1640937600009,9.72e-06,
1640966400000,0.0001,
1640995200006,0.0001,
1641024000009,0.0001,
1641052800000,0.0001,
1641081600028,3.876e-05,
1641110400000,2.263e-05,
1641139200000,6.714e-05,
1641168000010,6.973e-05,
1641196800013,5.084e-05,
1641225600018,7.394e-05,
1641254400000,0.0001,
1641283200010,0.0001,
1641312000002,0.0001,
1641340800001,0.0001,
1641369600017,0.0001,
1641398400000,0.0001,
1641427200002,5.376e-05,
1641456000021,0.0001,
1641484800006,4.332e-05,
1641513600005,1.935e-05,
1641542400000,0.0001,
1641571200001,0.0001,
1641600000014,0.0001,
1641628800013,0.0001,
1641657600000,0.0001,
1641686400003,0.0001,
1641715200000,-7.234e-05,
1641744000000,5.47e-05,
1641772800000,-0.00014593,
1641801600010,-6.361e-05,
1641830400007,1.599e-05,
1641859200013,0.0001,
1641888000004,6.198e-05,
1641916800000,2.718e-05,
1641945600012,-6.878e-05,
1641974400015,8.036e-05,
1642003200000,-0.00019812,
1642032000007,-2.315e-05,
1642060800000,0.0001,
1642089600014,-1.444e-05,
1642118400000,0.0001,
1642147200006,0.0001,
1642176000014,-1.294e-05,
1642204800000,9.632e-05,
1642233600002,0.0001,
1642262400000,0.0001,
1642291200000,2.224e-05,
1642320000017,9.785e-05,
1642348800011,8.585e-05,
1642377600005,2.683e-05,
1642406400006,4.25e-05,
1642435200012,-5.944e-05,
1642464000020,7.549e-05,
1642492800000,3.626e-05,
1642521600013,0.0001,
1642550400001,0.0001,
1642579200000,-1.72e-05,
1642608000000,0.0001,
1642636800015,0.0001,
1642665600000,0.0001,
1642694400000,0.0001,
1642723200007,-8.05e-06,
1642752000015,-5.915e-05,
1642780800000,8.447e-05,
1642809600017,7.145e-05,
1642838400003,0.0001,
1642867200021,9.327e-05,
1642896000026,0.0001,
1642924800010,-5.208e-05,
1642953600009,-0.0001332,
1642982400010,0.0001,
1643011200000,-0.00011775,
1643040000021,0.0001,
1643068800000,1.695e-05,
1643097600000,5.831e-05,
1643126400012,-7.88e-05,
1643155200000,-4.048e-05,
1643184000001,-7.941e-05,
1643212800005,-0.00020069,
1643241600004,-8.756e-05,
1643270400004,2.801e-05,
1643299200019,-0.00014218,
1643328000000,-8.132e-05,
1643356800000,-2.97e-06,
1643385600025,-8.379e-05,
1643414400017,-8.5e-06,
1643443200000,0.0001,
1643472000013,-9.97e-06,
1643500800025,2.848e-05,
1643529600009,-6.536e-05,
1643558400000,2.989e-05,
1643587200000,5.139e-05,
1643616000000,-0.00010687,
1643644800000,-1.151e-05,
1643673600010,0.0001,
1643702400000,-0.00010276,
1643731200004,-0.00020797,
1643760000004,-6.256e-05,
1643788800000,-1.7e-07,
1643817600002,4.07e-06,
1643846400002,-0.00038034,
1643875200000,-5.85e-05,
1643904000000,-7.881e-05,
1643932800018,0.0001,
1643961600005,8.786e-05,
1643990400010,0.0001,
1644019200014,0.0001,
1644048000000,7.456e-05,
1644076800000,4.351e-05,
1644105600000,0.0001,
1644134400000,0.0001,
1644163200000,0.0001,
1644192000003,-7.25e-06,
1644220800014,8.15e-05,
1644249600003,1.491e-05,
1644278400001,0.0001,
1644307200003,1.62e-05,
1644336000002,7.718e-05,
1644364800000,0.0001,
1644393600005,-1.62e-06,
1644422400001,7.116e-05,
1644451200012,-2.777e-05,
1644480000000,-3.259e-05,
1644508800006,1.908e-05,
1644537600000,-0.00011327,
1644566400009,0.0001,
1644595200015,-4.783e-05,
1644624000020,0.0001,
1644652800001,0.0001,
1644681600007,0.0001,
1644710400022,1.665e-05,
1644739200001,6.235e-05,
1644768000007,-2.875e-05,
1644796800005,9.155e-05,
1644825600013,6.358e-05,
1644854400019,0.0001,
1644883200012,7.379e-05,
1644912000005,4.572e-05,
1644940800011,-5.099e-05,
1644969600009,0.0001,
1644998400001,0.0001,
1645027200014,0.0001,
1645056000018,0.0001,
1645084800000,1.611e-05,
1645113600010,4.771e-05,
1645142400000,-3.865e-05,
1645171200002,-9.187e-05,
1645200000000,3.508e-05,
1645228800007,0.0001,
1645257600000,7.039e-05,
1645286400023,4.883e-05,
1645315200001,-3.349e-05,
1645344000003,5.414e-05,
1645372800001,3.264e-05,
1645401600000,7.012e-05,
1645430400001,-0.00014003,
1645459200005,7.007e-05,
1645488000005,8.65e-06,
1645516800000,-3.63e-05,
1645545600000,5.962e-05,
1645574400002,9.188e-05,
1645603200005,-3.926e-05,
1645632000010,-3.644e-05,
1645660800008,-1.113e-05,
1645689600003,-3.56e-05,
1645718400001,-6.14e-05,
1645747200000,0.0001,
1645776000006,0.0001,
1645804800001,0.0001,
1645833600004,0.0001,
1645862400004,0.0001,
1645891200007,0.0001,
1645920000012,0.0001,
1645948800000,5.07e-06,
1645977600000,0.0001,
1646006400000,-0.00015064,
1646035200001,-9.02e-05,
1646064000002,5.573e-05,
1646092800002,0.0001,
1646121600001,0.0001,
1646150400000,0.0001,
1646179200000,0.0001,
1646208000000,0.0001,
1646236800002,0.0001,
1646265600000,0.0001,
1646294400000,0.0001,
1646323200005,0.0001,
1646352000018,0.0001,
1646380800000,0.0001,
1646409600000,0.0001,
1646438400006,5.192e-05,
1646467200004,1.52e-05,
1646496000000,3.064e-05,
1646524800004,-8.875e-05,
1646553600000,5.669e-05,
1646582400013,7.5e-05,
1646611200008,3.909e-05,
1646640000006,-1e-05,
1646668800000,8.669e-05,
1646697600008,-0.00010024,
1646726400002,0.0001,
1646755200000,0.0001,
1646784000008,6.224e-05,
1646812800000,0.0001,
1646841600004,0.0001,
1646870400000,0.0001,
1646899200017,5.56e-05,
1646928000000,-3.951e-05,
1646956800008,2.542e-05,
1646985600000,-5.91e-05,
1647014400001,8.211e-05,
1647043200010,0.0001,
1647072000001,5.025e-05,
1647100800002,6.255e-05,
1647129600008,2.116e-05,
1647158400000,0.0001,
1647187200002,-2.698e-05,
1647216000014,-0.00010352,
1647244800005,0.0001,
1647273600002,0.0001,
1647302400008,0.0001,
1647331200000,-3.21e-06,
1647360000006,-4.856e-05,
1647388800013,0.0001,
1647417600000,9.131e-05,
1647446400008,5.316e-05,
1647475200004,0.0001,
1647504000000,0.0001,
1647532800004,0.0001,
1647561600000,0.0001,
1647590400000,4.709e-05,
1647619200017,5.917e-05,
1647648000008,0.0001,
1647676800015,0.0001,
1647705600000,0.0001,
1647734400000,0.0001,
1647763200001,0.0001,
1647792000002,0.0001,
1647820800013,0.0001,
1647849600004,0.0001,
1647878400010,0.0001,
1647907200012,0.0001,
1647936000001,0.0001,
1647964800022,0.0001,
1647993600007,0.0001,
1648022400000,8.504e-05,
1648051200006,-3.582e-05,
1648080000013,-1.813e-05,
1648108800006,0.0001,
1648137600020,0.0001,
1648166400010,0.0001,
1648195200001,0.0001,
1648224000014,0.0001,
1648252800020,0.0001,
1648281600006,4.979e-05,
1648310400000,0.0001,
1648339200004,7.576e-05,
1648368000001,7.27e-06,
1648396800006,-1.708e-05,
1648425600012,0.0001,
1648454400007,0.0001,
1648483200000,0.0001,
1648512000000,0.0001,
1648540800015,0.0001,
1648569600000,8.269e-05,
1648598400000,0.0001,
1648627200002,0.0001,
1648656000028,0.0001,
1648684800017,0.0001,
1648713600000,0.0001,
1648742400015,0.0001,
1648771200000,0.0001,
1648800000000,0.0001,
1648828800018,0.0001,
1648857600000,0.0001,
1648886400002,0.0001,
1648915200006,0.0001,
1648944000018,0.0001,
1648972800018,0.0001,
1649001600015,0.0001,
1649030400006,0.0001,
1649059200000,2.896e-05,
1649088000016,0.0001,
1649116800000,0.0001,
1649145600010,0.0001,
1649174400008,7.974e-05,
1649203200001,9.47e-05,
1649232000021,-0.00014471,
1649260800000,6.028e-05,
1649289600009,8.854e-05,
1649318400000,-9.945e-05,
1649347200000,4.585e-05,
1649376000000,-9.963e-05,
1649404800004,-3.214e-05,
1649433600008,0.0001,
1649462400008,0.0001,
1649491200000,0.0001,
1649520000001,0.0001,
1649548800004,0.0001,
1649577600007,0.0001,
1649606400016,5.98e-05,
1649635200000,4.676e-05,
1649664000000,0.0001,
1649692800009,0.0001,
1649721600000,-3.306e-05,
1649750400006,-4.036e-05,
1649779200013,-0.00016064,
1649808000005,-2.262e-05,
1649836800008,-0.00016876,
1649865600013,3.222e-05,
1649894400007,-2.2e-05,
1649923200000,5.593e-05,
1649952000006,-3.051e-05,
1649980800008,-0.00012221,
1650009600002,-3.677e-05,
1650038400000,-3.34e-06,
1650067200011,-2.9e-05,
1650096000007,-0.00012314,
1650124800007,-3.323e-05,
1650153600000,2.48e-05,
1650182400004,-6.458e-05,
1650211200000,2.937e-05,
1650240000008,-5.257e-05,
1650268800012,-4.41e-05,
1650297600000,-0.00013169,
1650326400021,8.478e-05,
1650355200031,3.976e-05,
1650384000000,2.251e-05,
1650412800025,0.0001,
1650441600003,6.595e-05,
1650470400000,-1.05e-06,
1650499200000,-9.577e-05,
1650528000000,-0.00012991,
1650556800024,-9.56e-06,
1650585600008,-0.00011914,
1650614400008,-0.00017158,
1650643200008,-2.649e-05,
1650672000000,3.778e-05,
1650700800000,-0.00010115,
1650729600012,-8.574e-05,
1650758400004,-9.091e-05,
1650787200003,-5.652e-05,
1650816000000,3.41e-06,
1650844800008,3.21e-06,
1650873600018,-8.588e-05,
1650902400000,-0.00024996,
1650931200014,0.0001,
1650960000000,0.0001,
1650988800017,4.991e-05,
1651017600012,-0.00014242,
1651046400000,-0.0002569,
1651075200002,2.591e-05,
1651104000000,-1.675e-05,
1651132800004,-5.776e-05,
1651161600030,0.0001,
1651190400000,0.0001,
1651219200016,0.0001,
1651248000010,4.578e-05,
1651276800000,-8.896e-05,
1651305600005,-5.202e-05,
1651334400015,-5.736e-05,
1651363200000,-7.153e-05,
1651392000000,-0.00016213,
1651420800010,-4.432e-05,
1651449600018,4.92e-05,
1651478400007,-7.704e-05,
1651507200000,-2.36e-06,
1651536000006,8.762e-05,
1651564800000,6.446e-05,
1651593600021,8.725e-05,
1651622400007,9.221e-05,
1651651200011,0.0001,
1651680000000,0.0001,
1651708800005,0.0001,
1651737600019,0.0001,
1651766400005,0.0001,
1651795200005,-5.032e-05,
1651824000001,-4.64e-05,
1651852800010,-2.46e-06,
1651881600004,5.836e-05,
1651910400016,0.0001,
1651939200011,7.282e-05,
1651968000000,9.867e-05,
1651996800007,0.0001,
1652025600015,0.0001,
1652054400000,0.0001,
1652083200001,9.424e-05,
1652112000000,9.769e-05,
1652140800000,9.833e-05,
1652169600007,6.098e-05,
1652198400008,0.0001,
1652227200004,7.598e-05,
1652256000007,0.0001,
1652284800008,7.639e-05,
1652313600014,-0.00018602,
1652342400000,-0.00079682,
1652371200007,-0.00028645,
1652400000014,-9.107e-05,
1652428800001,-0.00016008,
1652457600000,-2.742e-05,
1652486400000,5.029e-05,
1652515200000,9.124e-05,
1652544000001,6.884e-05,
1652572800000,0.0001,
1652601600000,7.136e-05,
1652630400000,7.168e-05,
1652659200021,0.0001,
1652688000013,0.0001,
1652716800006,-3.34e-06,
1652745600000,1.965e-05,
1652774400010,-0.00010278,
1652803200023,8.48e-06,
1652832000003,7.107e-05,
1652860800024,-1.537e-05,
1652889600014,-7.218e-05,
1652918400000,-5.373e-05,
1652947200008,4.9e-06,
1652976000015,3.757e-05,
1653004800001,0.0001,
1653033600003,0.0001,
1653062400012,6.647e-05,
1653091200008,9.991e-05,
1653120000001,-2.669e-05,
1653148800007,-3.6e-06,
1653177600003,4.308e-05,
1653206400016,5.296e-05,
1653235200000,0.0001,
1653264000011,0.0001,
1653292800000,0.0001,
1653321600023,0.0001,
1653350400011,-7.86e-05,
1653379200000,-4.871e-05,
1653408000009,-4.04e-05,
1653436800001,1.228e-05,
1653465600000,0.0001,
1653494400015,6.424e-05,
1653523200005,0.0001,
1653552000001,3.287e-05,
1653580800000,-0.00014343,
1653609600007,0.0001,
1653638400008,-1.53e-06,
1653667200000,5.35e-05,
1653696000018,0.0001,
1653724800016,6.376e-05,
1653753600013,3.132e-05,
1653782400000,0.0001,
1653811200025,1.764e-05,
1653840000002,1.83e-05,
1653868800000,6.492e-05,
1653897600013,1.622e-05,
1653926400005,0.0001,
1653955200016,7.761e-05,
1653984000000,0.0001,
1654012800000,0.0001,
1654041600000,0.0001,
1654070400011,0.0001,
1654099200000,0.0001,
1654128000000,-8.505e-05,
1654156800006,4.628e-05,
1654185600021,3.599e-05,
1654214400016,5.262e-05,
1654243200016,0.0001,
1654272000012,2.737e-05,
1654300800005,0.0001,
1654329600000,0.0001,
1654358400007,3e-05,
1654387200005,3.407e-05,
1654416000015,5.246e-05,
1654444800000,5.865e-05,
1654473600000,0.0001,
1654502400017,9.597e-05,
1654531200000,0.0001,
1654560000000,0.0001,
1654588800011,-3.071e-05,
1654617600000,1.156e-05,
1654646400008,0.0001,
1654675200020,7.041e-05,
1654704000012,0.0001,
1654732800000,0.0001,
1654761600000,5.421e-05,
1654790400000,0.0001,
1654819200009,0.0001,
1654848000000,0.0001,
1654876800006,-0.00010846,
1654905600018,-0.00013495,
1654934400014,-0.00018605,
1654963200000,-9.29e-05,
1654992000015,-6.025e-05,
1655020800019,-9.914e-05,
1655049600010,-6.827e-05,
1655078400009,1.579e-05,
1655107200000,-2.19e-06,
1655136000007,-5.144e-05,
1655164800013,-4.066e-05,
1655193600008,-5.061e-05,
1655222400006,-2.999e-05,
1655251200000,-5.37e-05,
1655280000016,-0.0001643,
1655308800008,-9.52e-06,
1655337600009,-1.444e-05,
1655366400016,6.616e-05,
1655395200000,-0.00010424,
1655424000008,-0.00012406,
1655452800003,-5.634e-05,
1655481600000,-0.00014982,
1655510400020,-7.277e-05,
1655539200025,-0.00029164,
1655568000014,-7.606e-05,
1655596800012,-0.00018722,
1655625600012,-0.0001769,
1655654400008,0.0001,
1655683200016,0.0001,
1655712000000,-2.176e-05,
1655740800013,8.444e-05,
1655769600012,6.015e-05,
1655798400018,4.698e-05,
1655827200010,5.33e-05,
1655856000000,-4.89e-05,
1655884800001,-2.551e-05,
1655913600012,-8.679e-05,
1655942400000,-4.408e-05,
1655971200000,-6.496e-05,
1656000000016,-0.00010151,
1656028800005,4.046e-05,
1656057600004,8.003e-05,
1656086400018,0.0001,
1656115200001,-3.928e-05,
1656144000010,3.156e-05,
1656172800000,6.42e-06,
1656201600002,0.0001,
1656230400016,2.837e-05,
1656259200006,-8.522e-05,
1656288000008,-0.00010252,
1656316800000,-4.323e-05,
1656345600016,-3.606e-05,
1656374400016,9.02e-06,
1656403200001,-2.707e-05,
1656432000005,6.622e-05,
1656460800000,3.172e-05,
1656489600013,1.728e-05,
1656518400000,1.147e-05,
1656547200000,3.467e-05,
1656576000000,-6.766e-05,
1656604800000,-0.00021692,
1656633600001,-0.00013323,
1656662400017,4.122e-05,
1656691200005,-9.037e-05,
1656720000000,-4.5e-06,
1656748800000,-4.376e-05,
1656777600008,-4.429e-05,
1656806400015,8.102e-05,
1656835200004,2.344e-05,
1656864000005,-9.636e-05,
1656892800021,8.487e-05,
1656921600001,-0.00014236,
1656950400000,6.349e-05,
1656979200000,8.23e-06,
1657008000000,1.762e-05,
1657036800015,4.28e-05,
1657065600006,0.0001,
1657094400000,0.0001,
1657123200000,4.373e-05,
1657152000010,0.0001,
1657180800010,0.0001,
1657209600011,6.891e-05,
1657238400008,0.0001,
1657267200009,0.0001,
1657296000000,5.505e-05,
1657324800000,5.118e-05,
1657353600000,2.685e-05,
1657382400009,3.206e-05,
1657411200001,4.544e-05,
1657440000002,0.0001,
1657468800001,6.604e-05,
1657497600000,1.102e-05,
1657526400003,4.204e-05,
1657555200001,5.881e-05,
1657584000000,6.653e-05,
1657612800021,-2.208e-05,
1657641600000,-0.00010622,
1657670400012,-0.00017917,
1657699200022,-0.00019746,
1657728000005,-0.00012686,
1657756800017,-0.00012921,
1657785600001,1.264e-05,
1657814400000,-5.017e-05,
1657843200004,0.0001,
1657872000019,4.667e-05,
1657900800017,-4.53e-06,
1657929600021,5.458e-05,
1657958400014,7.053e-05,
1657987200005,3.638e-05,
1658016000000,0.0001,
1658044800003,8e-08,
1658073600007,-6.39e-06,
1658102400001,-2.025e-05,
1658131200004,-8.57e-06,
1658160000019,7.25e-05,
1658188800000,0.0001,
1658217600000,0.0001,
1658246400001,4.242e-05,
1658275200004,5.437e-05,
1658304000000,-4.179e-05,
1658332800003,2.871e-05,
1658361600000,0.0001,
1658390400018,0.0001,
1658419200011,0.0001,
1658448000014,0.0001,
1658476800000,0.0001,
1658505600000,9.317e-05,
1658534400004,5.463e-05,
1658563200002,6.541e-05,
1658592000001,0.0001,
1658620800000,0.0001,
1658649600011,0.0001,
1658678400000,0.0001,
1658707200000,0.0001,
1658736000014,-1.134e-05,
1658764800006,7.434e-05,
1658793600010,6.69e-05,
1658822400000,7.151e-05,
1658851200000,0.0001,
1658880000008,7.41e-06,
1658908800000,8.204e-05,
1658937600003,3.325e-05,
1658966400009,0.0001,
1658995200008,0.0001,
1659024000013,0.0001,
1659052800000,0.0001,
1659081600000,0.0001,
1659110400000,0.0001,
1659139200005,0.0001,
1659168000009,0.0001,
1659196800000,5.049e-05,
1659225600022,4.431e-05,
1659254400011,0.0001,
1659283200019,5.528e-05,
1659312000010,9.823e-05,
1659340800019,0.0001,
1659369600017,6.285e-05,
1659398400000,0.0001,
1659427200007,1.617e-05,
1659456000014,1.593e-05,
1659484800001,6.888e-05,
1659513600020,3.68e-06,
1659542400008,-3.047e-05,
1659571200001,1.183e-05,
1659600000009,7.702e-05,
1659628800015,7.119e-05,
1659657600005,7.649e-05,
1659686400000,0.0001,
1659715200000,0.0001,
1659744000021,0.0001,
1659772800000,0.0001,
1659801600015,0.0001,
1659830400013,0.0001,
1659859200000,-2.278e-05,
1659888000014,2.801e-05,
1659916800009,-1.33e-05,
1659945600006,2.805e-05,
1659974400000,0.0001,
1660003200020,5.993e-05,
1660032000000,-3.21e-06,
1660060800000,-0.00014349,
1660089600000,-0.00010375,
1660118400016,-3.238e-05,
1660147200018,0.0001,
1660176000012,0.0001,
1660204800000,4.392e-05,
1660233600000,1.783e-05,
1660262400006,2.566e-05,
1660291200000,5.216e-05,
1660320000005,8.336e-05,
1660348800012,7.636e-05,
1660377600006,4.086e-05,
1660406400018,2.735e-05,
1660435200000,3.144e-05,
1660464000000,8.292e-05,
1660492800000,2.19e-06,
1660521600010,-6.757e-05,
1660550400002,3.991e-05,
1660579200010,-4.854e-05,
1660608000010,-6.945e-05,
1660636800002,3.333e-05,
1660665600000,3.842e-05,
1660694400020,5.927e-05,
1660723200016,6.626e-05,
1660752000001,4.034e-05,
1660780800005,2.314e-05,
1660809600012,9.463e-05,
1660838400013,3.449e-05,
1660867200000,5.275e-05,
1660896000000,0.0001,
1660924800009,1.435e-05,
1660953600000,4.557e-05,
1660982400005,-3.743e-05,
1661011200000,9.91e-06,
1661040000010,-1.408e-05,
1661068800013,1.912e-05,
1661097600000,-5.859e-05,
1661126400011,-5.605e-05,
1661155200005,6.886e-05,
1661184000005,7.481e-05,
1661212800000,6.559e-05,
1661241600021,-1.8e-05,
1661270400005,-9.315e-05,
1661299200017,-8.879e-05,
1661328000021,-2.313e-05,
1661356800000,5.38e-06,
1661385600003,-9.281e-05,
1661414400000,-1.814e-05,
1661443200004,2.635e-05,
1661472000001,4.613e-05,
1661500800004,2.49e-05,
1661529600000,8.902e-05,
1661558400010,-0.0002075,
1661587200007,-7.754e-05,
1661616000008,-0.000272,
1661644800019,-0.0002537,
1661673600000,-0.0002688,
1661702400000,1.893e-05,
1661731200000,-0.00024797,
1661760000000,-0.00017053,
1661788800001,-6.657e-05,
1661817600001,-9.478e-05,
1661846400005,-6.689e-05,
1661875200010,-5.782e-05,
1661904000000,-0.00011151,
1661932800005,-2.5e-07,
1661961600013,7.105e-05,
1661990400012,-1.273e-05,
1662019200000,9.18e-06,
1662048000013,-7.998e-05,
1662076800002,5.469e-05,
1662105600013,3.291e-05,
1662134400000,-1.84e-05,
1662163200000,-0.00012553,
1662192000002,-0.00010187,
1662220800007,-9.441e-05,
1662249600008,1.789e-05,
1662278400009,-4.425e-05,
1662307200000,-9.236e-05,
1662336000015,8.77e-06,
1662364800013,-0.00010286,
1662393600007,-5.01e-05,
1662422400018,-0.00016568,
1662451200020,-0.00013291,
1662480000028,-2.352e-05,
1662508800013,-0.0001677,
1662537600022,-0.00027449,
1662566400021,-0.00018414,
1662595200010,1.215e-05,
1662624000000,-1.24e-05,
1662652800003,-6.039e-05,
1662681600011,-8.28e-05,
1662710400000,-3.837e-05,
1662739200000,-0.00012468,
1662768000003,-7.115e-05,
1662796800000,-0.00020439,
1662825600012,-0.00014116,
1662854400009,-0.00011556,
1662883200012,-0.00016606,
1662912000005,-0.00031696,
1662940800007,-0.00034442,
1662969600013,-0.0002761,
1662998400000,-0.00038902,
1663027200004,-0.00028397,
1663056000000,-0.00047985,
1663084800000,-0.0004662,
1663113600000,-0.00111142,
1663142400000,-0.00182506,
1663171200000,-0.00172134,
1663200000019,-0.00301937,
1663228800012,-0.00216987,
1663257600007,-0.00010393,
1663286400000,-7.76e-06,
1663315200000,-2.35e-06,
1663344000000,0.0001,
1663372800000,7.4e-05,
1663401600012,7.913e-05,
1663430400017,4.111e-05,
1663459200000,8.41e-06,
1663488000004,8.234e-05,
1663516800000,6.342e-05,
1663545600018,-0.00010281,
1663574400006,-4.91e-06,
1663603200010,-9.737e-05,
1663632000007,-0.00010865,
1663660800001,-0.00012011,
1663689600000,2.77e-06,
1663718400001,-3.849e-05,
1663747200005,-2.285e-05,
1663776000000,-7.656e-05,
